starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:08:51 2016	1475485731	0	707	707	707
Mon Oct 03 11:09:50 2016	1475485790	0	707	707	707
Mon Oct 03 11:09:03 2016	1475485743	0	707	707	707
Mon Oct 03 11:09:17 2016	1475485757	0	708	708	707
Mon Oct 03 11:09:31 2016	1475485771	0	709	709	708
Mon Oct 03 11:09:25 2016	1475485765	0	709	709	709
Mon Oct 03 11:09:52 2016	1475485792	0	709	709	709
Mon Oct 03 11:09:13 2016	1475485753	0	709	709	709
Mon Oct 03 11:09:17 2016	1475485757	0	709	709	709
Mon Oct 03 11:09:45 2016	1475485785	0	710	710	709
Mon Oct 03 11:09:10 2016	1475485750	0	710	710	710
Mon Oct 03 11:09:19 2016	1475485759	0	710	710	710
Mon Oct 03 11:09:42 2016	1475485782	0	710	710	710
Mon Oct 03 11:08:58 2016	1475485738	0	711	711	710
Mon Oct 03 11:09:41 2016	1475485781	0	711	711	710
Mon Oct 03 11:09:32 2016	1475485772	0	711	711	711
Mon Oct 03 11:09:08 2016	1475485748	0	711	711	711
Mon Oct 03 11:08:53 2016	1475485733	0	711	711	711
Mon Oct 03 11:09:17 2016	1475485757	0	711	711	711
Mon Oct 03 11:08:46 2016	1475485726	0	712	712	711
Mon Oct 03 11:09:37 2016	1475485777	0	712	712	712
Mon Oct 03 11:09:07 2016	1475485747	0	713	713	712
Mon Oct 03 11:08:55 2016	1475485735	0	713	713	713
Mon Oct 03 11:09:34 2016	1475485774	0	713	713	713
Mon Oct 03 11:09:29 2016	1475485769	0	714	714	713
Mon Oct 03 11:09:45 2016	1475485785	0	714	714	713
Mon Oct 03 11:09:02 2016	1475485742	0	714	714	714
Mon Oct 03 11:09:34 2016	1475485774	0	714	714	714
Mon Oct 03 11:09:48 2016	1475485788	0	714	714	714
