starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:57:09 2016	1475485029	0	1140	1140	1139
Mon Oct 03 10:57:10 2016	1475485030	0	1140	1140	1139
Mon Oct 03 10:56:59 2016	1475485019	0	1141	1141	1140
Mon Oct 03 10:56:31 2016	1475484991	0	1142	1142	1142
Mon Oct 03 10:57:06 2016	1475485026	0	1143	1143	1142
Mon Oct 03 10:56:58 2016	1475485018	0	1143	1143	1143
Mon Oct 03 10:57:08 2016	1475485028	0	1148	1148	1148
Mon Oct 03 10:56:46 2016	1475485006	0	1149	1149	1149
Mon Oct 03 10:57:01 2016	1475485021	0	1149	1149	1149
Mon Oct 03 10:57:08 2016	1475485028	0	1150	1150	1150
Mon Oct 03 10:56:28 2016	1475484988	0	1151	1151	1150
Mon Oct 03 10:56:24 2016	1475484984	0	1152	1152	1152
Mon Oct 03 10:56:51 2016	1475485011	0	1154	1154	1154
Mon Oct 03 10:55:58 2016	1475484958	0	1154	1154	1154
Mon Oct 03 10:56:47 2016	1475485007	0	1156	1156	1156
Mon Oct 03 10:56:38 2016	1475484998	0	1158	1158	1157
Mon Oct 03 10:56:28 2016	1475484988	0	1158	1158	1158
Mon Oct 03 10:56:40 2016	1475485000	0	1159	1159	1159
Mon Oct 03 10:57:04 2016	1475485024	0	1161	1161	1161
Mon Oct 03 10:57:09 2016	1475485029	0	1165	1165	1165
Mon Oct 03 10:57:09 2016	1475485029	0	1167	1167	1167
Mon Oct 03 10:56:35 2016	1475484995	0	1168	1168	1168
Mon Oct 03 10:56:08 2016	1475484968	0	1168	1168	1168
Mon Oct 03 10:56:53 2016	1475485013	0	1168	1168	1168
Mon Oct 03 10:56:08 2016	1475484968	0	1169	1169	1168
Mon Oct 03 10:57:02 2016	1475485022	0	1172	1172	1171
Mon Oct 03 10:56:27 2016	1475484987	0	1175	1175	1175
Mon Oct 03 10:56:40 2016	1475485000	0	1181	1181	1181
Mon Oct 03 10:56:10 2016	1475484970	0	1185	1185	1184
Mon Oct 03 10:56:13 2016	1475484973	0	1186	1186	1185
Mon Oct 03 10:56:30 2016	1475484990	0	1186	1186	1186
Mon Oct 03 10:55:55 2016	1475484955	0	1187	1187	1187
Mon Oct 03 10:55:58 2016	1475484958	0	1188	1188	1188
Mon Oct 03 10:56:33 2016	1475484993	0	1194	1194	1194
Mon Oct 03 10:56:17 2016	1475484977	0	1195	1195	1195
Mon Oct 03 10:56:54 2016	1475485014	0	1195	1195	1194
Mon Oct 03 10:56:35 2016	1475484995	0	1197	1197	1197
Mon Oct 03 10:56:10 2016	1475484970	0	1197	1197	1197
Mon Oct 03 10:56:12 2016	1475484972	0	1198	1198	1198
Mon Oct 03 10:56:15 2016	1475484975	0	1200	1200	1199
Mon Oct 03 10:56:52 2016	1475485012	0	1200	1200	1200
Mon Oct 03 10:56:07 2016	1475484967	0	1200	1200	1200
Mon Oct 03 10:56:23 2016	1475484983	0	1200	1201	1200
Mon Oct 03 10:57:03 2016	1475485023	0	1205	1205	1204
Mon Oct 03 10:57:00 2016	1475485020	0	1205	1205	1205
Mon Oct 03 10:56:10 2016	1475484970	0	1208	1208	1208
Mon Oct 03 10:56:30 2016	1475484990	0	1209	1209	1208
Mon Oct 03 10:57:02 2016	1475485022	0	1210	1210	1209
Mon Oct 03 10:56:08 2016	1475484968	0	1210	1210	1210
Mon Oct 03 10:56:06 2016	1475484966	0	1211	1211	1211
Mon Oct 03 10:55:59 2016	1475484959	0	1212	1212	1212
Mon Oct 03 10:56:08 2016	1475484968	0	1213	1213	1213
Mon Oct 03 10:56:30 2016	1475484990	0	1216	1216	1216
Mon Oct 03 10:56:27 2016	1475484987	0	1216	1216	1216
Mon Oct 03 10:56:14 2016	1475484974	0	1216	1216	1216
Mon Oct 03 10:56:43 2016	1475485003	0	1220	1220	1219
Mon Oct 03 10:56:44 2016	1475485004	0	1220	1220	1219
Mon Oct 03 10:55:58 2016	1475484958	0	1220	1220	1220
Mon Oct 03 10:57:02 2016	1475485022	0	1221	1221	1221
Mon Oct 03 10:56:28 2016	1475484988	0	1222	1222	1221
Mon Oct 03 10:56:39 2016	1475484999	0	1223	1223	1223
Mon Oct 03 10:56:05 2016	1475484965	0	1224	1224	1223
Mon Oct 03 10:56:53 2016	1475485013	0	1225	1225	1224
Mon Oct 03 10:56:34 2016	1475484994	0	1227	1227	1226
Mon Oct 03 10:57:07 2016	1475485027	0	1229	1229	1229
Mon Oct 03 10:56:41 2016	1475485001	0	1232	1232	1232
Mon Oct 03 10:56:43 2016	1475485003	0	1232	1232	1232
Mon Oct 03 10:56:18 2016	1475484978	0	1232	1232	1232
Mon Oct 03 10:56:29 2016	1475484989	0	1232	1232	1231
Mon Oct 03 10:56:22 2016	1475484982	0	1232	1232	1232
Mon Oct 03 10:56:50 2016	1475485010	0	1233	1233	1233
Mon Oct 03 10:56:20 2016	1475484980	0	1235	1235	1235
